,leiden_0.5,leiden_1,leiden_2,perturbation,UMAP1,UMAP2
E8.5:injection18:clone_200,1,4,1,Acvrl1,8.271469,-2.5942454
E8.5:injection18:clone_2001,0,1,0,Acvrl1,-3.7575667,3.2524993
E8.5:injection18:clone_2002,8,11,17,Ptch1,7.4897833,-4.0522633
E8.5:injection18:clone_2005,6,9,11,Ptch1,13.143314,5.9389663
E8.5:injection18:clone_2006,4,5,12,Hhip,12.474949,0.81005174
E8.5:injection18:clone_201,0,7,13,Lrp4,-1.7682345,-0.011711634
E8.5:injection18:clone_2016,4,5,12,Bmpr1a,12.113614,0.95341456
E8.5:injection18:clone_2017,4,5,5,Fzd4,13.020327,3.0448084
E8.5:injection18:clone_2019,0,1,0,EGFP-1,-4.0171003,3.8357275
E8.5:injection18:clone_202,1,4,21,Bmpr2,9.951077,-2.6988864
E8.5:injection18:clone_2020,1,4,1,Acvrl1,8.293655,-0.9739933
E8.5:injection18:clone_2024,6,9,11,multi_gRNA,12.358228,6.0560093
E8.5:injection18:clone_2026,4,5,12,Ptch1,14.211412,0.013279356
E8.5:injection18:clone_203,1,4,21,Fzd4,9.370569,-2.7716565
E8.5:injection18:clone_2032,0,1,0,Bmpr1a,-3.7930937,3.9069147
E8.5:injection18:clone_2034,4,5,12,EGFP-1,12.334802,1.111328
E8.5:injection18:clone_2035,4,5,5,Fzd4,11.827315,3.2074676
E8.5:injection18:clone_2039,4,5,5,Bmpr2,12.493598,1.7757124
E8.5:injection18:clone_2044,6,9,11,Ptch1,12.9018345,5.648553
E8.5:injection18:clone_2050,0,1,0,Acvrl1,-5.3956933,3.734921
E8.5:injection18:clone_2051,4,5,5,Lrp4,12.203114,2.0354269
E8.5:injection18:clone_2053,0,1,0,Lrp4,-3.714646,2.6357555
E8.5:injection18:clone_2055,0,1,0,EGFP-1,-4.267764,2.5634446
E8.5:injection18:clone_2058,6,9,11,Ptch1,12.339836,6.154583
E8.5:injection18:clone_2060,4,5,12,Acvrl1,12.03072,0.49572
E8.5:injection18:clone_2061,1,4,21,Acvrl1,9.016304,-2.621918
E8.5:injection18:clone_2064,0,1,0,Lrp4,-4.1013494,3.4811358
E8.5:injection18:clone_2065,6,9,11,Bmpr1a,13.452835,4.942838
E8.5:injection18:clone_2066,6,9,11,Ptch1,14.442169,6.224951
E8.5:injection18:clone_2069,0,1,0,Fzd4,-4.1167383,4.2357597
E8.5:injection18:clone_207,5,6,22,Tgfbr3,14.609051,-2.4308555
E8.5:injection18:clone_2071,4,5,5,Ptch1,14.137698,1.2949557
E8.5:injection18:clone_208,2,0,8,Bmpr1a,8.67252,-6.642645
E8.5:injection18:clone_2082,4,5,12,Bmpr1a,12.602747,1.2220168
E8.5:injection18:clone_2084,0,1,0,Ptch1,-3.0504901,3.416184
E8.5:injection18:clone_2089,4,5,5,Bmpr2,13.489373,1.6959888
E8.5:injection18:clone_209,1,0,2,EGFP-1,9.642549,-2.8837183
E8.5:injection18:clone_2090,0,1,0,multi_gRNA,-4.217548,2.5194693
E8.5:injection18:clone_2092,4,5,5,multi_gRNA,14.51246,2.4119236
E8.5:injection18:clone_2093,4,5,5,Tgfbr3,12.932487,2.3163843
E8.5:injection18:clone_21,5,6,4,Tgfbr3,14.999821,-4.1434135
E8.5:injection18:clone_210,8,11,17,Fzd4,6.9578233,-4.109028
E8.5:injection18:clone_2101,0,1,0,Lrp4,-4.606494,3.6452823
E8.5:injection18:clone_2104,4,5,12,Bmpr1a,12.14121,0.86132395
E8.5:injection18:clone_2106,0,1,0,Bmpr1a,-4.3522835,3.0958989
E8.5:injection18:clone_211,2,0,2,Acvrl1,9.629056,-3.5381794
E8.5:injection18:clone_2110,1,3,7,Bmpr1a,10.734224,1.3239608
E8.5:injection18:clone_2111,4,5,5,Lrp4,11.256317,2.4990327
E8.5:injection18:clone_2112,6,9,11,multi_gRNA,14.060419,6.104616
E8.5:injection18:clone_2113,8,11,17,Ptch1,6.2179356,-5.7610703
E8.5:injection18:clone_2114,6,9,11,Ptch1,12.341273,6.1143107
E8.5:injection18:clone_212,0,7,13,EGFP-1,-1.337739,1.2266679
E8.5:injection18:clone_2123,6,9,11,Ptch1,12.855384,5.5529385
E8.5:injection18:clone_2125,0,1,0,Fzd4,-5.011324,3.3569784
E8.5:injection18:clone_213,2,0,2,Bmpr1a,9.860982,-5.3610516
E8.5:injection18:clone_2131,4,5,5,EGFP-1,13.125598,2.70157
E8.5:injection18:clone_2133,6,9,11,Ptch1,13.017916,5.954026
E8.5:injection18:clone_2136,4,5,5,multi_gRNA,12.767146,2.7494104
E8.5:injection18:clone_2146,4,5,5,Bmpr1a,13.702151,1.7106094
E8.5:injection18:clone_2148,6,9,11,Ptch1,13.348981,6.0575795
E8.5:injection18:clone_215,0,1,0,Lrp4,-4.071656,3.8927615
E8.5:injection18:clone_2150,6,9,11,Lrp4,14.5175295,6.1825495
E8.5:injection18:clone_2151,4,5,12,Bmpr1a,12.177207,0.65905637
E8.5:injection18:clone_2153,1,3,7,Lrp4,8.684507,1.2433647
E8.5:injection18:clone_2157,6,9,11,Bmpr1a,14.489506,5.855838
E8.5:injection18:clone_2159,4,5,5,Tgfbr3,14.0699215,2.3665986
E8.5:injection18:clone_216,1,4,1,Lrp4,8.352821,-1.1314442
E8.5:injection18:clone_2164,4,5,5,Bmpr2,14.6168585,2.5383165
E8.5:injection18:clone_2169,4,5,12,Bmpr1a,12.53475,0.44064492
E8.5:injection18:clone_217,4,3,9,Tgfbr3,10.905354,2.234498
E8.5:injection18:clone_2171,4,5,12,EGFP-1,12.827808,0.79194015
E8.5:injection18:clone_2173,4,5,5,Acvrl1,12.385616,2.5921366
E8.5:injection18:clone_2177,4,5,5,Bmpr2,13.859353,2.3980892
E8.5:injection18:clone_218,1,4,1,Tgfbr3,7.876451,-1.3955685
E8.5:injection18:clone_2181,4,5,5,Lrp4,14.645611,2.506053
E8.5:injection18:clone_2183,8,11,17,Ptch1,6.21847,-5.658824
E8.5:injection18:clone_219,0,1,0,EGFP-1,-4.2169037,4.7628984
E8.5:injection18:clone_2191,0,1,0,Bmpr1a,-4.5454693,3.128784
E8.5:injection18:clone_2194,5,6,22,multi_gRNA,14.400332,-1.988112
E8.5:injection18:clone_2195,6,9,11,multi_gRNA,13.555822,5.407249
E8.5:injection18:clone_2204,0,1,0,Lrp4,-4.9328284,3.780333
E8.5:injection18:clone_221,0,7,13,multi_gRNA,-2.1650968,0.9483709
E8.5:injection18:clone_2210,4,5,12,multi_gRNA,11.654471,0.9204218
E8.5:injection18:clone_2218,0,1,14,Bmpr1a,-4.424499,2.1692374
E8.5:injection18:clone_2225,0,1,0,Fzd4,-4.9089746,3.8432531
E8.5:injection18:clone_2243,6,9,11,Bmpr1a,13.166092,6.0415716
E8.5:injection18:clone_225,7,10,15,Bmpr1a,-4.2503057,-2.3502076
E8.5:injection18:clone_226,1,4,10,EGFP-1,9.296075,-0.8173166
E8.5:injection18:clone_2262,4,5,5,Lrp4,14.758071,2.572523
E8.5:injection18:clone_227,0,7,13,Fzd4,-2.452691,0.16311449
E8.5:injection18:clone_2270,0,1,0,EGFP-1,-3.581436,2.745882
E8.5:injection18:clone_2272,4,5,5,Acvrl1,12.45687,2.5783088
E8.5:injection18:clone_2276,4,5,5,NA,12.927263,2.0240653
E8.5:injection18:clone_229,5,6,4,Lrp4,12.709916,-4.5509977
E8.5:injection18:clone_2296,0,1,0,Hhip,-3.7929122,3.0377693
E8.5:injection18:clone_23,0,1,0,Acvrl1,-4.400644,4.1564875
E8.5:injection18:clone_230,0,1,0,multi_gRNA,-2.5156024,2.6933548
E8.5:injection18:clone_2308,6,9,11,Tgfbr3,14.709025,6.1606812
E8.5:injection18:clone_231,1,8,10,EGFP-1,11.17298,-1.8191456
E8.5:injection18:clone_2317,4,5,5,multi_gRNA,12.711459,2.8968978
E8.5:injection18:clone_232,1,4,16,Bmpr1a,9.293655,-1.2532097
E8.5:injection18:clone_2325,4,5,5,multi_gRNA,14.030473,1.6622428
E8.5:injection18:clone_2338,6,9,11,Ptch1,13.328843,5.9979644
E8.5:injection18:clone_2340,0,1,0,Fzd4,-4.056127,4.2443204
E8.5:injection18:clone_2344,4,5,12,Bmpr2,11.881764,0.8170149
E8.5:injection18:clone_235,4,5,12,Acvrl1,14.223658,-1.1430714
E8.5:injection18:clone_2353,4,5,5,Fzd4,12.596451,2.1713262
E8.5:injection18:clone_2355,6,9,11,Ptch1,13.948932,6.224597
E8.5:injection18:clone_2369,4,5,5,Lrp4,13.783673,2.3616824
E8.5:injection18:clone_238,0,7,13,Bmpr1a,-1.7816224,1.022386
E8.5:injection18:clone_2384,4,5,5,multi_gRNA,14.416792,2.3742177
E8.5:injection18:clone_2386,4,5,5,EGFP-1,12.338671,1.8681258
E8.5:injection18:clone_2391,0,1,0,multi_gRNA,-4.296347,3.1157176
E8.5:injection18:clone_2419,4,5,5,Lrp4,14.492306,2.535294
E8.5:injection18:clone_242,8,11,17,Acvrl1,7.724931,-3.5560331
E8.5:injection18:clone_2420,0,7,14,Acvrl1,-4.4452214,0.5764747
E8.5:injection18:clone_2424,6,9,11,Tgfbr3,14.5001545,5.9393387
E8.5:injection18:clone_2428,6,9,11,Bmpr1a,14.68057,6.0853534
E8.5:injection18:clone_2436,4,5,5,EGFP-1,12.710799,2.4811027
E8.5:injection18:clone_244,4,5,12,EGFP-1,13.254533,0.9678559
E8.5:injection18:clone_2440,4,5,5,multi_gRNA,14.571635,2.5185654
E8.5:injection18:clone_2449,0,1,0,EGFP-1,-5.1049457,3.6579762
E8.5:injection18:clone_245,5,8,19,Tgfbr3,13.120797,-2.3740492
E8.5:injection18:clone_2481,4,5,12,NA,13.037521,1.053595
E8.5:injection18:clone_2487,4,5,5,Fzd4,12.076536,3.2892976
E8.5:injection18:clone_2496,0,1,0,Bmpr1a,-3.8606067,2.8329978
E8.5:injection18:clone_2510,4,5,5,Bmpr1a,12.615726,2.6821945
E8.5:injection18:clone_2511,0,1,14,Tgfbr3,-5.07144,2.35028
E8.5:injection18:clone_2515,4,5,5,EGFP-1,12.985441,2.840145
E8.5:injection18:clone_2525,4,5,5,Lrp4,12.587827,2.1805434
E8.5:injection18:clone_253,8,11,17,Ptch1,7.1407485,-4.3936133
E8.5:injection18:clone_2532,4,5,5,Bmpr1a,12.988911,2.261674
E8.5:injection18:clone_254,0,12,18,multi_gRNA,-0.71157485,1.7953771
E8.5:injection18:clone_257,2,0,2,Lrp4,10.206572,-3.109276
E8.5:injection18:clone_2572,4,5,12,multi_gRNA,12.646946,0.79839593
E8.5:injection18:clone_2574,0,1,0,Tgfbr3,-3.3015442,3.5849245
E8.5:injection18:clone_2592,4,5,5,multi_gRNA,14.383291,3.4925332
E8.5:injection18:clone_26,0,7,14,Lrp4,-2.7906566,0.51713073
E8.5:injection18:clone_2614,6,9,11,Ptch1,12.891561,5.8670297
E8.5:injection18:clone_2639,4,5,5,NA,14.513662,2.434925
E8.5:injection18:clone_2648,6,9,11,Ptch1,12.507681,5.53866
E8.5:injection18:clone_265,8,11,17,Ptch1,7.092413,-4.214908
E8.5:injection18:clone_266,0,7,13,Bmpr1a,-1.3077681,0.66810185
E8.5:injection18:clone_268,1,4,1,Bmpr1a,8.381803,-0.712434
E8.5:injection18:clone_270,3,2,3,Bmpr1a,9.660425,-7.8200674
E8.5:injection18:clone_2708,4,5,5,Tgfbr3,12.699285,2.0250525
E8.5:injection18:clone_275,1,8,10,Acvrl1,11.468089,-1.1895138
E8.5:injection18:clone_276,0,1,0,Lrp4,-4.314221,3.334086
E8.5:injection18:clone_279,4,3,9,Tgfbr3,11.058894,2.1101482
E8.5:injection18:clone_28,8,11,17,Ptch1,6.4851375,-5.2629957
E8.5:injection18:clone_280,2,0,8,Lrp4,9.454061,-6.875768
E8.5:injection18:clone_281,2,0,2,EGFP-1,9.359147,-4.8679314
E8.5:injection18:clone_283,0,1,0,multi_gRNA,-4.3304653,2.592454
E8.5:injection18:clone_285,0,7,13,Fzd4,-2.2456505,0.71212107
E8.5:injection18:clone_286,5,6,4,Lrp4,12.357842,-4.086964
E8.5:injection18:clone_287,1,4,1,Bmpr1a,8.450841,-1.4788374
E8.5:injection18:clone_29,2,0,8,Fzd4,8.5245495,-5.3994827
E8.5:injection18:clone_290,0,1,0,Fzd4,-3.5861373,3.3590355
E8.5:injection18:clone_293,8,11,17,Ptch1,6.929155,-3.5061777
E8.5:injection18:clone_294,8,11,17,Ptch1,7.0041814,-4.8658824
E8.5:injection18:clone_295,2,0,2,multi_gRNA,9.327982,-5.113572
E8.5:injection18:clone_297,0,7,13,multi_gRNA,-1.4904232,-0.11535867
E8.5:injection18:clone_298,2,0,2,Bmpr1a,9.787606,-5.582592
E8.5:injection18:clone_299,0,7,13,EGFP-1,-1.9674172,0.7209009
E8.5:injection18:clone_300,0,1,0,Bmpr2,-2.6418846,2.3554478
E8.5:injection18:clone_301,0,7,13,Tgfbr3,-1.8115119,0.6707541
E8.5:injection18:clone_303,2,0,8,Bmpr2,8.025979,-6.137178
E8.5:injection18:clone_304,5,6,4,Fzd4,12.451336,-4.8450637
E8.5:injection18:clone_3042,0,12,18,Ptch1,-1.1705487,2.2136261
E8.5:injection18:clone_3044,0,12,18,Ptch1,-1.4858046,2.9448829
E8.5:injection18:clone_3047,0,1,0,Fzd4,-3.9592905,4.6152854
E8.5:injection18:clone_3049,0,1,0,Acvrl1,-3.872229,3.1550977
E8.5:injection18:clone_3052,6,9,11,NA,13.116247,5.962769
E8.5:injection18:clone_3058,0,12,18,Ptch1,-1.4539554,3.2513938
E8.5:injection18:clone_306,1,4,10,Fzd4,9.18833,-0.6091784
E8.5:injection18:clone_3063,0,12,18,Ptch1,-1.3942583,2.7230277
E8.5:injection18:clone_3064,0,12,18,Ptch1,-1.1686693,2.5965815
E8.5:injection18:clone_307,0,7,13,multi_gRNA,-1.4231288,1.1777948
E8.5:injection18:clone_3070,4,5,5,Bmpr1a,12.695131,2.5832915
E8.5:injection18:clone_3074,6,9,11,Ptch1,12.77305,5.731333
E8.5:injection18:clone_3076,0,1,0,Bmpr1a,-4.94673,3.7373655
E8.5:injection18:clone_3077,0,12,18,Ptch1,-1.3175616,3.3091624
E8.5:injection18:clone_3079,0,12,18,Ptch1,-1.9193816,2.622496
E8.5:injection18:clone_3088,8,11,17,Ptch1,6.8166785,-4.019373
E8.5:injection18:clone_309,2,0,8,Fzd4,9.049724,-6.36689
E8.5:injection18:clone_31,0,7,13,Bmpr1a,-2.3785927,1.249598
E8.5:injection18:clone_310,0,1,0,Fzd4,-4.8992414,3.9750128
E8.5:injection18:clone_3102,0,1,0,Lrp4,-4.027262,2.770594
E8.5:injection18:clone_3104,4,5,5,EGFP-1,13.501319,1.7630423
E8.5:injection18:clone_3109,0,12,18,Ptch1,-1.3755957,3.4102104
E8.5:injection18:clone_3113,0,12,18,Ptch1,-1.109675,2.7159765
E8.5:injection18:clone_3115,0,12,18,Ptch1,-1.6936142,3.164159
E8.5:injection18:clone_3117,6,9,11,Ptch1,12.596151,5.431591
E8.5:injection18:clone_3125,6,9,11,Ptch1,12.323035,5.42768
E8.5:injection18:clone_3127,0,12,18,Ptch1,-2.1735222,2.8283513
E8.5:injection18:clone_3128,0,7,0,Ptch1,-2.9330177,2.3418262
E8.5:injection18:clone_313,2,0,8,EGFP-1,8.67404,-6.3632174
E8.5:injection18:clone_314,4,5,5,Bmpr1a,12.978538,2.5978224
E8.5:injection18:clone_3141,0,12,18,Ptch1,-1.4855396,2.6329453
E8.5:injection18:clone_3142,5,6,12,Fzd4,13.597875,-1.1711129
E8.5:injection18:clone_3143,0,1,0,Fzd4,-3.9935548,4.5692306
E8.5:injection18:clone_3146,7,10,15,Tgfbr3,-4.087234,-0.939932
E8.5:injection18:clone_3147,0,1,0,multi_gRNA,-3.5362067,3.2418954
E8.5:injection18:clone_3155,8,11,17,Ptch1,6.127198,-5.871406
E8.5:injection18:clone_316,0,1,0,Bmpr1a,-4.455623,4.839233
E8.5:injection18:clone_3164,6,9,11,Ptch1,14.265376,6.2403145
E8.5:injection18:clone_3168,0,1,0,multi_gRNA,-4.6956,4.6900845
E8.5:injection18:clone_3170,6,9,11,Lrp4,14.594636,5.9057302
E8.5:injection18:clone_3179,4,5,12,Hhip,12.131999,1.2987946
E8.5:injection18:clone_3184,0,12,18,Ptch1,-1.471331,2.4013486
E8.5:injection18:clone_3188,4,5,5,multi_gRNA,13.862216,1.5077235
E8.5:injection18:clone_3189,1,3,9,Acvrl1,10.592155,0.5429578
E8.5:injection18:clone_3190,0,1,0,Bmpr1a,-5.076669,3.2819707
E8.5:injection18:clone_3191,0,1,0,EGFP-1,-3.7736337,3.4422648
E8.5:injection18:clone_320,2,0,8,Bmpr1a,8.414283,-6.434265
E8.5:injection18:clone_3206,6,9,11,multi_gRNA,12.295528,5.777604
E8.5:injection18:clone_321,1,3,1,Bmpr1a,8.644518,0.11530143
E8.5:injection18:clone_3212,6,9,11,Ptch1,12.804731,5.5947833
E8.5:injection18:clone_322,0,1,0,Bmpr1a,-3.5870376,2.9387145
E8.5:injection18:clone_3220,0,1,0,EGFP-1,-4.161498,3.1233892
E8.5:injection18:clone_3224,4,5,12,Bmpr1a,12.36498,0.62778467
E8.5:injection18:clone_3228,0,1,0,Bmpr1a,-3.515384,2.1542811
E8.5:injection18:clone_3242,6,9,11,Lrp4,14.61609,5.872752
E8.5:injection18:clone_3243,4,5,12,EGFP-1,12.131562,1.0294801
E8.5:injection18:clone_325,0,1,0,Lrp4,-2.4047723,2.5095823
E8.5:injection18:clone_3252,6,9,11,Ptch1,13.799069,5.853917
E8.5:injection18:clone_3265,0,12,18,Ptch1,-1.245858,3.3150764
E8.5:injection18:clone_327,8,11,17,Ptch1,7.832393,-4.217211
E8.5:injection18:clone_3283,0,12,18,Ptch1,-1.755457,3.401456
E8.5:injection18:clone_3291,0,7,14,Tgfbr3,-4.1574574,1.2292248
E8.5:injection18:clone_3296,0,12,18,Ptch1,-1.3248955,3.0356467
E8.5:injection18:clone_33,2,0,8,multi_gRNA,8.274699,-6.094891
E8.5:injection18:clone_330,2,0,8,multi_gRNA,8.414627,-6.84859
E8.5:injection18:clone_331,1,8,10,Bmpr1a,11.204451,-0.8677572
E8.5:injection18:clone_3313,4,5,5,Acvrl1,12.713351,2.1696756
E8.5:injection18:clone_332,0,1,0,EGFP-1,-4.5867944,4.6477757
E8.5:injection18:clone_335,0,1,0,EGFP-1,-2.9751148,3.3034415
E8.5:injection18:clone_3351,0,12,18,Ptch1,-0.9353145,2.0329719
E8.5:injection18:clone_3358,6,9,11,Ptch1,14.3468275,6.2124057
E8.5:injection18:clone_3360,1,4,1,Bmpr2,8.153997,-0.86712897
E8.5:injection18:clone_3374,0,1,0,Acvrl1,-4.510929,3.6240613
E8.5:injection18:clone_3386,0,1,0,Bmpr1a,-3.293954,4.29345
E8.5:injection18:clone_339,5,6,4,EGFP-1,12.75607,-4.4374604
E8.5:injection18:clone_34,1,4,10,Acvrl1,9.848584,-1.7364649
E8.5:injection18:clone_3404,8,11,17,Ptch1,6.209836,-5.7595453
E8.5:injection18:clone_3413,0,1,0,Fzd4,-5.1699443,2.8469095
E8.5:injection18:clone_343,1,4,1,Bmpr2,8.563749,-0.45634264
E8.5:injection18:clone_3432,6,9,11,Ptch1,12.843738,5.545642
E8.5:injection18:clone_3459,4,5,5,Acvrl1,12.73761,2.3588858
E8.5:injection18:clone_347,8,11,17,Ptch1,6.507649,-5.275902
E8.5:injection18:clone_3473,4,5,5,multi_gRNA,13.88396,2.1179852
E8.5:injection18:clone_3490,4,5,12,EGFP-1,12.210634,0.9621439
E8.5:injection18:clone_35,1,4,16,EGFP-1,9.400283,-1.2022339
E8.5:injection18:clone_351,0,7,13,Bmpr1a,-1.7868979,0.8888492
E8.5:injection18:clone_353,1,8,10,Fzd4,11.024143,-1.3580546
E8.5:injection18:clone_355,7,14,23,Bmpr2,-7.0176945,-2.8638482
E8.5:injection18:clone_356,2,0,21,Hhip,8.615158,-3.2453158
E8.5:injection18:clone_357,0,1,0,Tgfbr3,-4.1673036,5.0990357
E8.5:injection18:clone_36,5,6,4,Ptch1,14.398088,-3.3678482
E8.5:injection18:clone_360,2,0,2,multi_gRNA,9.640544,-5.1286607
E8.5:injection18:clone_362,0,7,13,Lrp4,-2.082509,1.2439581
E8.5:injection18:clone_363,8,11,17,Ptch1,6.80561,-4.9019966
E8.5:injection18:clone_365,0,7,13,EGFP-1,-1.755227,1.4516321
E8.5:injection18:clone_366,0,12,18,Ptch1,-0.7991811,1.2805994
E8.5:injection18:clone_369,0,1,0,Fzd4,-5.060413,3.5835016
E8.5:injection18:clone_37,7,10,15,Bmpr2,-4.53435,-1.5977442
E8.5:injection18:clone_375,0,1,0,Ptch1,-4.417111,4.284634
E8.5:injection18:clone_376,1,4,1,Fzd4,8.969017,-1.5919464
E8.5:injection18:clone_377,0,1,14,Lrp4,-4.174601,1.6530304
E8.5:injection18:clone_379,2,0,21,Lrp4,8.603666,-4.2766347
E8.5:injection18:clone_38,6,9,11,Tgfbr3,13.604711,4.728462
E8.5:injection18:clone_380,2,0,8,Fzd4,8.794205,-7.4458327
E8.5:injection18:clone_381,0,12,18,Ptch1,-0.827198,1.5018741
E8.5:injection18:clone_383,2,0,21,Acvrl1,8.234514,-4.0151625
E8.5:injection18:clone_384,0,1,0,Bmpr1a,-3.0615366,3.1217456
E8.5:injection18:clone_385,2,0,2,Fzd4,9.536485,-5.349218
E8.5:injection18:clone_387,8,11,17,multi_gRNA,7.554466,-2.9390597
E8.5:injection18:clone_388,0,1,0,EGFP-1,-3.9198892,4.319376
E8.5:injection18:clone_39,0,7,13,Bmpr2,-1.7508976,0.5080657
E8.5:injection18:clone_391,7,10,15,Tgfbr3,-4.2223916,-1.1908294
E8.5:injection18:clone_395,1,4,10,EGFP-1,9.641865,-1.740465
E8.5:injection18:clone_397,2,0,8,EGFP-1,8.738036,-7.3184705
E8.5:injection18:clone_398,0,7,13,Bmpr2,-1.7660028,0.2004587
E8.5:injection18:clone_4,5,6,4,Tgfbr3,13.581831,-4.729606
E8.5:injection18:clone_401,3,2,6,Bmpr1a,8.644963,-8.0741
E8.5:injection18:clone_402,1,8,10,Bmpr2,11.126659,-1.8923734
E8.5:injection18:clone_406,1,4,1,EGFP-1,8.149578,-2.331198
E8.5:injection18:clone_41,0,12,18,Ptch1,-1.7082021,2.7453969
E8.5:injection18:clone_410,1,4,10,Tgfbr3,9.847886,-1.8487895
E8.5:injection18:clone_411,8,11,17,Ptch1,6.8329396,-3.7601335
E8.5:injection18:clone_412,0,1,0,EGFP-1,-4.506518,3.9653661
E8.5:injection18:clone_413,4,3,9,EGFP-1,11.410437,2.2114174
E8.5:injection18:clone_414,2,0,21,EGFP-1,8.49303,-3.675557
E8.5:injection18:clone_415,2,0,8,EGFP-1,8.06733,-6.4104896
E8.5:injection18:clone_416,1,4,1,Tgfbr3,8.489352,-2.110624
E8.5:injection18:clone_422,3,2,6,Acvrl1,8.203667,-8.988141
E8.5:injection18:clone_423,8,11,17,Ptch1,6.3115644,-5.491186
E8.5:injection18:clone_425,8,11,17,Tgfbr3,7.04936,-4.192077
E8.5:injection18:clone_428,5,6,4,EGFP-1,13.541606,-3.4775198
E8.5:injection18:clone_43,0,7,13,Bmpr1a,-1.825585,0.11644244
E8.5:injection18:clone_430,2,0,8,NA,10.423259,-7.3660054
E8.5:injection18:clone_433,0,12,18,Ptch1,-0.7213049,1.6292974
E8.5:injection18:clone_434,4,3,9,Lrp4,11.802787,2.3851297
E8.5:injection18:clone_436,0,1,0,Fzd4,-4.7939386,4.5252566
E8.5:injection18:clone_437,2,0,2,Fzd4,9.552637,-4.4255133
E8.5:injection18:clone_438,0,1,0,EGFP-1,-4.6392736,4.66012
E8.5:injection18:clone_439,2,0,8,multi_gRNA,8.929453,-5.939485
E8.5:injection18:clone_441,3,2,6,Tgfbr3,8.782378,-8.174143
E8.5:injection18:clone_443,0,7,14,Tgfbr3,-3.7524328,0.8269524
E8.5:injection18:clone_444,1,4,19,Fzd4,9.523969,-2.7121544
E8.5:injection18:clone_445,0,1,0,EGFP-1,-3.68295,4.15132
E8.5:injection18:clone_448,5,6,4,Acvrl1,14.334499,-4.005897
E8.5:injection18:clone_453,5,6,22,Ptch1,14.797985,-2.9078257
E8.5:injection18:clone_455,1,8,10,EGFP-1,10.505029,-2.643539
E8.5:injection18:clone_456,0,1,0,Bmpr1a,-4.3098783,4.453698
E8.5:injection18:clone_460,7,10,15,Tgfbr3,-4.303247,-1.5278131
E8.5:injection18:clone_462,0,7,13,Fzd4,-2.3324,0.4747837
E8.5:injection18:clone_463,7,10,15,Fzd4,-4.156222,-1.2260033
E8.5:injection18:clone_464,1,4,1,Fzd4,8.451406,-1.2556639
E8.5:injection18:clone_468,0,1,0,Fzd4,-3.154371,3.4658062
E8.5:injection18:clone_47,2,0,8,Lrp4,8.985053,-7.8398542
E8.5:injection18:clone_470,2,0,8,Lrp4,8.582972,-6.093575
E8.5:injection18:clone_471,0,7,13,Bmpr2,-2.1697557,2.124207
E8.5:injection18:clone_478,0,1,0,Fzd4,-4.1213717,3.9490569
E8.5:injection18:clone_48,2,0,2,Bmpr1a,10.588601,-3.4931376
E8.5:injection18:clone_482,5,11,17,Ptch1,12.657773,-3.4598346
E8.5:injection18:clone_483,0,1,0,Fzd4,-4.32827,3.5206914
E8.5:injection18:clone_484,8,11,17,Ptch1,6.643932,-4.078851
E8.5:injection18:clone_485,2,0,21,Lrp4,8.572952,-3.7799532
E8.5:injection18:clone_487,1,4,21,Bmpr1a,9.537555,-2.3769255
E8.5:injection18:clone_489,1,3,9,EGFP-1,10.470805,0.65925974
E8.5:injection18:clone_49,0,7,13,Lrp4,-2.2237027,2.2130613
E8.5:injection18:clone_490,0,1,0,EGFP-1,-2.605098,2.6736147
E8.5:injection18:clone_495,5,6,4,Lrp4,13.281079,-4.8727207
E8.5:injection18:clone_498,2,0,8,Fzd4,8.45559,-6.6874065
E8.5:injection18:clone_499,2,0,2,Bmpr2,9.716931,-4.875835
E8.5:injection18:clone_505,0,7,14,multi_gRNA,-2.868863,0.5168893
E8.5:injection18:clone_506,0,7,13,Ptch1,-1.0793492,1.4621896
E8.5:injection18:clone_509,1,8,10,Bmpr1a,11.496662,-1.5391243
E8.5:injection18:clone_51,2,0,2,Lrp4,9.994978,-3.3671489
E8.5:injection18:clone_510,0,12,18,Ptch1,-1.7501723,2.4267387
E8.5:injection18:clone_517,4,5,5,EGFP-1,13.009261,2.8551009
E8.5:injection18:clone_521,8,11,17,Ptch1,6.8875165,-3.8083694
E8.5:injection18:clone_528,0,7,14,Bmpr2,-4.419382,1.6670917
E8.5:injection18:clone_53,1,8,10,EGFP-1,11.464905,-1.0076528
E8.5:injection18:clone_531,2,0,8,Acvrl1,8.479802,-5.702625
E8.5:injection18:clone_532,2,0,8,Lrp4,8.387057,-5.531559
E8.5:injection18:clone_536,0,7,13,Acvrl1,-1.5184634,-0.19660442
E8.5:injection18:clone_538,5,6,4,Lrp4,14.6934185,-3.7932215
E8.5:injection18:clone_539,8,11,17,multi_gRNA,6.9059157,-3.8343437
E8.5:injection18:clone_54,5,6,4,EGFP-1,13.834299,-3.8117504
E8.5:injection18:clone_543,8,11,17,Fzd4,7.1727953,-3.686908
E8.5:injection18:clone_546,1,3,9,Lrp4,9.248664,0.22657163
E8.5:injection18:clone_550,7,10,15,Bmpr1a,-4.2886,-2.631267
E8.5:injection18:clone_551,0,7,13,Bmpr1a,-1.9038798,0.37069958
E8.5:injection18:clone_552,4,3,9,Bmpr1a,10.719695,2.279473
E8.5:injection18:clone_553,2,0,8,NA,9.161075,-5.6875334
